HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
48.0,4.204761904761905,1.0095238095238095,1655.0,3.9404761904761907,33.95,-118.25,1574.6404761904762
41.0,5.218543046357616,1.1225165562913908,1252.0,4.145695364238411,33.95,-118.25,1171.8456953642385
39.0,2.4695121951219514,0.9939024390243902,686.0,4.182926829268292,33.96,-118.23,605.9129268292683
36.0,3.89010989010989,0.989010989010989,1136.0,4.1611721611721615,33.96,-118.23,1055.891172161172
44.0,3.448453608247423,0.9432989690721649,1765.0,4.548969072164948,33.96,-118.24,1685.268969072165
39.0,3.3664921465968587,0.9738219895287958,821.0,4.298429319371728,33.96,-118.24,741.0184293193718
34.0,3.9581589958158996,1.0627615062761506,1101.0,4.606694560669456,33.96,-118.24,1021.3266945606695
37.0,4.684210526315789,1.1345029239766082,1553.0,4.54093567251462,33.96,-118.24,1473.2609356725147
42.0,5.035714285714286,1.2357142857142858,739.0,5.2785714285714285,33.95,-118.23,659.9985714285715
27.0,3.0179640718562872,0.8502994011976048,789.0,4.724550898203593,33.95,-118.23,709.4445508982036
39.0,4.22680412371134,1.090721649484536,1959.0,4.039175257731959,33.96,-118.21,1878.789175257732
39.0,3.7813021702838063,1.0484140233722872,2323.0,3.8781302170283807,33.96,-118.21,2242.6281302170282
32.0,3.6710526315789473,0.9917763157894737,2361.0,3.883223684210526,33.96,-118.22,2280.62322368421
36.0,3.2948717948717947,0.9786324786324786,1711.0,3.655982905982906,33.96,-118.22,1630.395982905983
35.0,2.96900826446281,0.9793388429752066,2113.0,4.365702479338843,33.96,-118.22,2033.1057024793388
42.0,4.791666666666667,1.1493055555555556,1290.0,4.479166666666667,33.96,-118.22,1210.2191666666668
38.0,3.3792486583184256,1.0107334525939178,2087.0,3.7334525939177103,33.95,-118.21,2006.4734525939177
36.0,3.4476386036960984,0.9917864476386037,2249.0,4.618069815195072,33.95,-118.22,2169.3480698151952
42.0,3.9234642497482377,0.9879154078549849,4496.0,4.527693856998993,33.95,-118.22,4416.257693856998
42.0,3.5493716337522443,1.0233393177737882,2406.0,4.3195691202872535,33.96,-118.23,2326.0495691202873
43.0,3.4068825910931175,1.0526315789473684,2190.0,4.433198380566802,33.95,-118.23,2110.1531983805667
42.0,3.6193771626297577,0.9930795847750865,1218.0,4.2145328719723185,33.94,-118.22,1137.9345328719724
42.0,3.4307692307692306,0.9138461538461539,1412.0,4.344615384615385,33.94,-118.22,1332.0646153846153
38.0,3.7884615384615383,1.0769230769230769,1155.0,5.552884615384615,33.94,-118.22,1076.2728846153846
41.0,3.9322033898305087,1.055084745762712,1108.0,4.694915254237288,33.94,-118.22,1028.4149152542373
44.0,4.743362831858407,1.0553097345132743,1760.0,3.893805309734513,33.96,-118.2,1679.6538053097345
43.0,4.372340425531915,1.0851063829787233,1190.0,4.219858156028369,33.96,-118.2,1109.9798581560283
41.0,4.119891008174387,1.0899182561307903,1690.0,4.604904632152588,33.96,-118.2,1610.3649046321525
37.0,4.43125,1.1104166666666666,2021.0,4.210416666666666,33.96,-118.2,1940.9704166666666
43.0,3.5569620253164556,0.9409282700421941,1590.0,3.3544303797468356,33.96,-118.21,1509.1044303797469
48.0,2.3865546218487395,0.8739495798319328,422.0,3.546218487394958,33.96,-118.21,341.296218487395
43.0,3.409090909090909,0.9522727272727273,1726.0,3.922727272727273,33.95,-118.21,1645.6627272727274
35.0,3.55637707948244,0.9611829944547134,2101.0,3.8835489833641406,33.95,-118.2,2020.633548983364
41.0,3.67027027027027,0.9945945945945946,788.0,4.2594594594594595,33.95,-118.2,708.0094594594594
32.0,3.6953642384105962,1.086092715231788,1265.0,4.188741721854305,33.95,-118.21,1184.9287417218543
35.0,3.635434412265758,1.1073253833049403,2248.0,3.8296422487223167,33.95,-118.21,2167.569642248722
35.0,3.4449838187702264,0.9935275080906149,2376.0,3.8446601941747574,33.95,-118.21,2295.5846601941744
42.0,3.452513966480447,0.9106145251396648,680.0,3.798882681564246,33.94,-118.2,599.5388826815642
45.0,4.873994638069705,1.093833780160858,1705.0,4.571045576407506,33.94,-118.2,1625.3110455764074
40.0,3.839655172413793,1.0241379310344827,2244.0,3.8689655172413793,33.94,-118.21,2163.5989655172416
41.0,4.07900677200903,0.9977426636568849,1628.0,3.674943566591422,33.94,-118.21,1547.4049435665913
44.0,5.338289962825279,1.0074349442379182,850.0,3.159851301115242,33.95,-118.19,768.9198513011153
45.0,4.897905759162303,0.9712041884816754,1315.0,3.4424083769633507,33.94,-118.19,1234.1924083769634
45.0,4.511254019292605,1.0128617363344052,1111.0,3.572347266881029,33.94,-118.19,1030.322347266881
41.0,4.384615384615385,0.9903846153846154,1244.0,3.9871794871794872,33.95,-118.19,1163.7471794871794
42.0,3.786697247706422,1.061926605504587,1559.0,3.5756880733944953,33.95,-118.19,1478.3356880733945
44.0,4.602605863192182,0.9706840390879479,1200.0,3.9087947882736156,33.94,-118.2,1119.6487947882736
45.0,5.233333333333333,1.0933333333333333,1321.0,4.403333333333333,33.94,-118.2,1241.1433333333334
43.0,3.922920892494929,1.0365111561866125,1895.0,3.843813387423935,33.94,-118.2,1814.583813387424
40.0,3.3527397260273974,1.0136986301369864,934.0,3.1986301369863015,33.96,-118.19,852.9686301369862
42.0,3.4309063893016343,1.0178306092124814,2609.0,3.87667161961367,33.95,-118.19,2528.636671619614
32.0,4.566115702479339,0.9421487603305785,1270.0,2.62396694214876,33.94,-118.16,1188.4039669421488
35.0,5.734848484848484,1.143939393939394,474.0,3.590909090909091,33.93,-118.16,393.36090909090905
44.0,5.570833333333334,1.0208333333333333,968.0,4.033333333333333,33.94,-118.18,887.7933333333333
39.0,4.017045454545454,1.0965909090909092,1991.0,3.7708333333333335,33.95,-118.18,1910.5408333333332
42.0,4.233766233766234,0.9902597402597403,2062.0,3.3474025974025974,33.95,-118.18,1981.1174025974026
43.0,4.778947368421052,1.0736842105263158,2340.0,4.105263157894737,33.94,-118.18,2259.865263157895
17.0,5.6683168316831685,1.0346534653465347,499.0,2.4702970297029703,33.94,-118.17,417.24029702970296
23.0,3.721495327102804,1.091588785046729,1380.0,2.5794392523364484,33.95,-118.17,1298.3594392523364
36.0,4.913654618473895,1.0100401606425702,1532.0,3.076305220883534,33.92,-118.17,1450.8263052208836
43.0,5.423772609819121,1.028423772609819,1276.0,3.297157622739018,33.92,-118.17,1195.047157622739
44.0,5.047970479704797,1.022140221402214,899.0,3.3173431734317345,33.92,-118.16,818.0773431734317
41.0,4.828877005347594,1.0909090909090908,1146.0,3.064171122994652,33.91,-118.16,1064.8141711229946
39.0,3.7934426229508196,0.8950819672131147,877.0,2.875409836065574,33.91,-118.17,795.6154098360656
32.0,4.239583333333333,1.08125,2282.0,4.754166666666666,33.92,-118.18,2202.4941666666664
29.0,3.8214285714285716,0.9438775510204082,708.0,3.6122448979591835,33.92,-118.18,627.3522448979592
36.0,4.52,1.0466666666666666,1469.0,4.8966666666666665,33.92,-118.19,1389.6266666666668
31.0,3.809045226130653,1.0050251256281406,1820.0,4.57286432160804,33.93,-118.18,1740.322864321608
35.0,3.6475095785440614,1.0383141762452108,949.0,3.636015325670498,33.93,-118.18,868.3860153256705
40.0,4.798561151079137,0.9928057553956835,1226.0,4.410071942446043,33.93,-118.19,1146.150071942446
42.0,4.8514588859416445,1.0371352785145889,1614.0,4.281167108753316,33.93,-118.19,1534.0211671087534
40.0,4.60381861575179,0.9952267303102625,1780.0,4.248210023866348,33.93,-118.2,1699.9782100238663
44.0,4.716374269005848,1.0087719298245614,1227.0,3.587719298245614,33.93,-118.19,1146.3277192982457
43.0,5.20935412026726,1.0846325167037862,1732.0,3.8574610244988863,33.92,-118.19,1651.587461024499
42.0,4.381987577639752,0.9751552795031055,1432.0,4.447204968944099,33.92,-118.2,1352.1672049689441
38.0,5.511864406779661,1.040677966101695,1280.0,4.338983050847458,33.93,-118.2,1200.0689830508475
34.0,2.6158357771260996,0.9325513196480938,1443.0,4.231671554252199,33.94,-118.21,1362.9616715542522
34.0,3.0472103004291844,0.8798283261802575,1134.0,4.866952789699571,33.94,-118.21,1054.5969527896996
30.0,3.206115515288788,0.9762174405436014,3649.0,4.132502831257078,33.93,-118.21,3568.852502831257
36.0,3.996383363471971,1.1464737793851718,2341.0,4.233273056057866,33.93,-118.2,2260.963273056058
33.0,3.6963562753036436,1.0809716599190284,3423.0,4.619433198380567,33.93,-118.21,3343.3394331983804
41.0,3.7753303964757707,0.8854625550660793,934.0,4.11453744493392,33.93,-118.2,853.844537444934
36.0,4.03728813559322,1.1694915254237288,1193.0,4.04406779661017,33.93,-118.2,1112.77406779661
36.0,3.4020356234096694,0.9720101781170484,1769.0,4.5012722646310435,33.93,-118.21,1689.2212722646311
39.0,6.103448275862069,1.2586206896551724,184.0,3.1724137931034484,33.93,-118.21,102.89241379310344
39.0,4.087234042553192,1.0276595744680852,2286.0,4.863829787234042,33.93,-118.22,2206.573829787234
40.0,3.8114754098360657,1.0573770491803278,1203.0,4.930327868852459,33.94,-118.22,1123.6503278688524
23.0,4.325396825396825,1.0396825396825398,610.0,4.841269841269841,33.93,-118.23,530.5412698412699
30.0,5.461904761904762,1.2380952380952381,1219.0,5.804761904761905,33.93,-118.23,1140.504761904762
30.0,2.3439153439153437,0.8994708994708994,903.0,4.777777777777778,33.93,-118.22,823.4877777777779
41.0,4.268965517241379,0.9517241379310345,636.0,4.386206896551724,33.93,-118.21,556.1062068965517
37.0,4.158536585365853,0.9829268292682927,1839.0,4.485365853658537,33.92,-118.21,1759.1953658536586
35.0,4.050970873786408,1.0800970873786409,1870.0,4.538834951456311,33.92,-118.21,1790.2488349514563
28.0,3.170967741935484,1.078494623655914,4551.0,4.893548387096774,33.92,-118.21,4471.603548387096
43.0,4.561068702290076,0.9770992366412213,1251.0,4.7748091603053435,33.92,-118.22,1171.4748091603053
37.0,4.596153846153846,0.9423076923076923,308.0,5.923076923076923,33.93,-118.23,229.62307692307692
35.0,5.369158878504673,1.294392523364486,909.0,4.247663551401869,33.93,-118.23,828.9476635514019
32.0,4.4013050570962475,1.0440456769983686,1953.0,3.1859706362153344,33.92,-118.23,1871.8759706362155
19.0,3.735632183908046,0.8505747126436781,354.0,4.068965517241379,33.93,-118.24,273.7589655172414
42.0,3.7701149425287355,1.1494252873563218,605.0,6.954022988505747,33.92,-118.24,527.6340229885058
44.0,5.928571428571429,1.1538461538461537,601.0,3.302197802197802,33.92,-118.24,519.9821978021979
38.0,3.2142857142857144,0.7678571428571429,246.0,4.392857142857143,33.93,-118.25,166.07285714285715
27.0,4.435114503816794,1.0305343511450382,647.0,4.938931297709924,33.93,-118.25,567.61893129771
42.0,4.385057471264368,1.0977011494252873,754.0,4.333333333333333,33.93,-118.25,674.0133333333334
46.0,4.381818181818182,0.9333333333333333,411.0,2.4909090909090907,33.92,-118.25,329.1609090909091
44.0,5.0641399416909625,1.0583090379008746,1184.0,3.4518950437317786,33.92,-118.25,1103.121895043732
44.0,5.053333333333334,1.0444444444444445,747.0,3.32,33.92,-118.25,665.99
42.0,5.253164556962025,1.0791139240506329,2105.0,3.3306962025316458,33.92,-118.26,2023.9906962025318
44.0,5.610062893081761,0.8742138364779874,440.0,2.7672955974842766,33.91,-118.26,358.41729559748427
34.0,4.827868852459017,1.0655737704918034,1166.0,4.778688524590164,33.92,-118.27,1086.4286885245901
35.0,4.887096774193548,1.0053763440860215,1444.0,3.881720430107527,33.92,-118.27,1363.5317204301077
39.0,4.628930817610063,0.949685534591195,1036.0,3.257861635220126,33.92,-118.28,954.8978616352201
37.0,5.152777777777778,1.0486111111111112,729.0,5.0625,33.92,-118.28,649.7025
42.0,4.7882037533512065,0.9597855227882037,1318.0,3.5335120643431637,33.91,-118.27,1237.1735120643432
37.0,5.89453125,1.068359375,1720.0,3.359375,33.91,-118.27,1638.999375
32.0,4.792291220556745,1.0085653104925054,1292.0,2.766595289079229,33.91,-118.27,1210.4065952890794
32.0,5.321621621621621,1.072972972972973,1349.0,3.645945945945946,33.89,-118.27,1268.2659459459458
21.0,5.487870619946092,1.0152740341419586,3244.0,2.914645103324349,33.87,-118.27,3162.5146451033243
42.0,4.344827586206897,1.0031347962382444,1163.0,3.64576802507837,33.9,-118.25,1082.2957680250784
38.0,4.9245283018867925,1.0,981.0,3.0849056603773586,33.9,-118.26,899.7249056603773
22.0,4.027027027027027,1.045045045045045,754.0,3.3963963963963963,33.9,-118.26,673.0363963963964
36.0,5.822085889570552,1.0061349693251533,502.0,3.079754601226994,33.92,-118.25,420.749754601227
36.0,5.213903743315508,0.9759358288770054,1125.0,3.0080213903743314,33.91,-118.25,1043.6680213903744
36.0,5.0,1.0176211453744493,614.0,2.7048458149779737,33.9,-118.25,532.3548458149779
35.0,5.065068493150685,0.9315068493150684,963.0,3.297945205479452,33.91,-118.25,881.9579452054794
39.0,4.844559585492228,1.0880829015544042,711.0,3.683937823834197,33.91,-118.26,630.3339378238342
33.0,4.376146788990826,1.1055045871559632,655.0,3.0045871559633026,33.91,-118.26,573.6545871559633
39.0,3.77734375,1.0,903.0,3.52734375,33.91,-118.26,822.17734375
40.0,4.32,1.0666666666666667,761.0,3.382222222222222,33.91,-118.24,680.0522222222222
38.0,4.65625,0.95,721.0,4.50625,33.91,-118.24,641.17625
36.0,4.6050955414012735,1.0063694267515924,1286.0,4.095541401273885,33.91,-118.24,1205.765541401274
37.0,4.285333333333333,1.0053333333333334,1526.0,4.069333333333334,33.91,-118.24,1445.7393333333334
40.0,5.469135802469136,1.1388888888888888,1122.0,3.462962962962963,33.92,-118.24,1041.142962962963
32.0,4.494818652849741,1.1139896373056994,1699.0,4.401554404145077,33.92,-118.23,1619.0915544041452
34.0,4.6223776223776225,1.020979020979021,742.0,5.188811188811189,33.91,-118.23,662.8688111888112
33.0,3.8908045977011496,1.0459770114942528,984.0,5.655172413793103,33.91,-118.23,905.3351724137931
34.0,4.130890052356021,1.0471204188481675,1041.0,5.450261780104712,33.91,-118.23,962.1302617801047
27.0,4.541554959785523,1.0536193029490617,1890.0,5.067024128686327,33.91,-118.23,1810.7470241286865
32.0,3.6502890173410405,0.9624277456647399,1789.0,5.170520231213873,33.92,-118.22,1709.870520231214
31.0,3.6139240506329116,0.9683544303797469,841.0,5.322784810126582,33.91,-118.22,762.0127848101266
34.0,4.24,1.104,1215.0,4.86,33.91,-118.23,1135.54
24.0,4.307479224376731,1.1246537396121883,1665.0,4.61218836565097,33.92,-118.23,1585.302188365651
23.0,2.269607843137255,1.0024509803921569,1856.0,4.549019607843137,33.92,-118.22,1776.2490196078431
24.0,3.981958762886598,1.0077319587628866,1807.0,4.657216494845361,33.91,-118.21,1727.3572164948455
26.0,4.154373927958834,1.0840480274442539,2601.0,4.461406518010292,33.91,-118.21,2521.16140651801
38.0,4.766467065868263,0.9520958083832335,679.0,4.065868263473054,33.9,-118.22,598.7458682634731
28.0,3.904862579281184,1.0570824524312896,2263.0,4.784355179704017,33.91,-118.22,2183.474355179704
26.0,3.802281368821293,1.0456273764258555,1178.0,4.479087452471483,33.9,-118.2,1098.1790874524715
35.0,4.481481481481482,1.0722222222222222,2010.0,3.7222222222222223,33.9,-118.21,1929.4122222222222
41.0,3.719367588932806,0.9209486166007905,973.0,3.8458498023715415,33.9,-118.21,892.5358498023716
35.0,4.25,1.092783505154639,1786.0,4.603092783505154,33.9,-118.22,1706.2830927835053
30.0,4.23109243697479,1.0924369747899159,1112.0,4.6722689075630255,33.9,-118.22,1032.352268907563
36.0,3.1846153846153844,0.8,477.0,3.669230769230769,33.92,-118.2,396.3892307692308
45.0,5.173387096774194,1.0201612903225807,1025.0,4.133064516129032,33.92,-118.2,944.853064516129
39.0,5.072463768115942,1.0483091787439613,895.0,4.323671497584541,33.92,-118.2,815.0436714975846
37.0,4.292,1.06,1197.0,4.788,33.91,-118.21,1117.488
41.0,5.282208588957055,1.1134969325153374,1432.0,4.392638036809816,33.92,-118.21,1352.1026380368098
36.0,4.151724137931034,1.0344827586206897,645.0,4.448275862068965,33.92,-118.21,565.158275862069
41.0,3.9130434782608696,0.9285714285714286,1535.0,4.767080745341615,33.91,-118.18,1455.4970807453417
36.0,5.080357142857143,1.0625,878.0,3.919642857142857,33.91,-118.18,797.6496428571429
43.0,4.071808510638298,0.949468085106383,1509.0,4.013297872340425,33.91,-118.19,1428.7332978723405
33.0,4.316037735849057,1.0613207547169812,826.0,3.8962264150943398,33.91,-118.19,745.6162264150944
35.0,3.630952380952381,0.9563492063492064,1153.0,4.575396825396825,33.92,-118.19,1073.3053968253969
35.0,3.81728045325779,1.0594900849858357,2935.0,4.157223796033994,33.91,-118.19,2854.877223796034
43.0,4.634228187919463,0.9328859060402684,1494.0,5.0134228187919465,33.91,-118.2,1414.723422818792
33.0,4.79933110367893,1.0769230769230769,1298.0,4.34113712374582,33.9,-118.2,1218.0411371237458
36.0,4.941558441558442,1.08008658008658,1836.0,3.9740259740259742,33.91,-118.2,1755.684025974026
36.0,3.7256944444444446,0.9409722222222222,1385.0,4.809027777777778,33.9,-118.19,1305.5190277777779
32.0,4.370253164556962,1.0316455696202531,2677.0,4.235759493670886,33.9,-118.19,2596.9457594936707
36.0,4.708502024291498,1.0991902834008098,2073.0,4.196356275303644,33.9,-118.19,1992.9063562753038
31.0,3.5870445344129553,0.9068825910931174,1154.0,4.672064777327935,33.89,-118.19,1074.372064777328
32.0,4.51063829787234,1.1648936170212767,1639.0,4.35904255319149,33.89,-118.19,1559.0590425531916
37.0,4.344827586206897,1.030852994555354,2499.0,4.535390199637024,33.89,-118.2,2419.225390199637
34.0,3.7578692493946733,1.0750605326876512,2093.0,5.067796610169491,33.9,-118.2,2013.7677966101696
38.0,4.3344120819848975,1.063646170442287,3702.0,3.9935275080906147,33.89,-118.19,3621.6935275080905
40.0,4.691312384473198,1.0425138632162663,2170.0,4.011090573012939,33.89,-118.2,2089.701090573013
42.0,5.336170212765958,0.9574468085106383,929.0,3.953191489361702,33.89,-118.21,848.6331914893618
39.0,4.347222222222222,1.011111111111111,1389.0,3.8583333333333334,33.89,-118.21,1308.5383333333334
42.0,5.8552188552188555,1.245791245791246,1104.0,3.717171717171717,33.89,-118.21,1023.3971717171718
43.0,5.055865921787709,0.9972067039106145,1335.0,3.7290502793296088,33.9,-118.21,1254.4190502793297
45.0,4.639846743295019,0.896551724137931,1128.0,4.32183908045977,33.89,-118.21,1048.0018390804598
38.0,5.076502732240437,0.907103825136612,686.0,3.748633879781421,33.88,-118.21,605.4186338797815
29.0,5.3261455525606465,1.196765498652291,1254.0,3.3800539083557952,33.88,-118.21,1173.050053908356
26.0,4.508474576271187,1.271186440677966,252.0,4.271186440677966,33.89,-118.22,171.941186440678
41.0,4.782608695652174,1.1014492753623188,776.0,3.748792270531401,33.89,-118.22,695.4187922705314
37.0,4.801204819277109,1.144578313253012,485.0,2.9216867469879517,33.89,-118.22,403.591686746988
36.0,4.023041474654378,1.1059907834101383,1086.0,5.0046082949308754,33.89,-118.22,1006.6746082949309
16.0,4.31665228645384,1.0181190681622088,4145.0,3.576358930112166,33.89,-118.23,4064.236358930112
34.0,4.593167701863354,1.031055900621118,1166.0,3.62111801242236,33.89,-118.24,1085.2711180124224
27.0,3.0864197530864197,0.9814814814814815,732.0,4.518518518518518,33.91,-118.22,652.2085185185185
22.0,2.6218487394957983,0.8991596638655462,583.0,4.899159663865547,33.9,-118.22,503.57915966386554
40.0,3.8504273504273505,1.0598290598290598,2096.0,4.478632478632479,33.9,-118.22,2016.1586324786326
31.0,4.129094412331407,1.0057803468208093,2276.0,4.3853564547206165,33.9,-118.23,2196.055356454721
34.0,4.904382470119522,1.1015936254980079,2334.0,4.649402390438247,33.9,-118.23,2254.3194023904384
28.0,3.8339100346020762,0.9826989619377162,1498.0,5.1833910034602075,33.9,-118.23,1418.8533910034603
45.0,6.090047393364929,1.127962085308057,840.0,3.981042654028436,33.9,-118.23,759.6510426540284
38.0,4.8352941176470585,1.04,1518.0,3.571764705882353,33.9,-118.24,1437.2317647058824
35.0,4.440329218106996,1.0164609053497942,1055.0,4.341563786008231,33.9,-118.24,975.0015637860082
39.0,5.219512195121951,1.048780487804878,475.0,3.861788617886179,33.9,-118.24,394.52178861788616
37.0,5.219211822660099,1.0886699507389161,1372.0,3.3793103448275863,33.9,-118.25,1291.0293103448278
40.0,5.089494163424124,1.0583657587548638,901.0,3.5058365758754864,33.9,-118.24,820.1658365758755
38.0,5.830097087378641,1.0825242718446602,733.0,3.558252427184466,33.9,-118.25,652.2082524271844
35.0,3.9158415841584158,0.9678217821782178,1957.0,4.844059405940594,33.89,-118.25,1877.4840594059408
32.0,4.057347670250896,0.953405017921147,1211.0,4.340501792114695,33.89,-118.24,1130.9905017921149
41.0,5.309352517985611,1.0287769784172662,1086.0,3.906474820143885,33.89,-118.25,1005.5464748201439
36.0,5.2727272727272725,0.922077922077922,268.0,3.4805194805194803,33.89,-118.25,187.12051948051948
34.0,4.77972027972028,1.006993006993007,1183.0,4.136363636363637,33.89,-118.25,1102.7763636363638
36.0,5.853018372703412,1.094488188976378,1395.0,3.661417322834646,33.89,-118.26,1314.2914173228348
36.0,4.832460732984293,0.8638743455497382,603.0,3.157068062827225,33.89,-118.26,521.7870680628272
37.0,5.250712250712251,1.0427350427350428,1207.0,3.438746438746439,33.88,-118.24,1126.0787464387465
37.0,4.043307086614173,0.8543307086614174,1042.0,4.102362204724409,33.88,-118.25,961.7323622047244
37.0,5.316326530612245,1.086734693877551,699.0,3.566326530612245,33.89,-118.25,618.2063265306123
36.0,5.473118279569892,1.10752688172043,1154.0,4.136200716845878,33.89,-118.25,1073.776200716846
39.0,5.453416149068323,0.9937888198757764,1055.0,3.2763975155279503,33.88,-118.26,973.896397515528
40.0,5.463157894736842,1.0736842105263158,330.0,3.473684210526316,33.88,-118.26,249.09368421052633
36.0,5.410714285714286,0.9910714285714286,775.0,3.4598214285714284,33.88,-118.26,694.0798214285714
37.0,4.596,1.12,1016.0,4.064,33.88,-118.22,935.7239999999999
35.0,3.2090032154340835,1.0064308681672025,1335.0,4.292604501607717,33.88,-118.22,1254.9526045016078
35.0,3.6588921282798834,1.0029154518950438,1782.0,5.19533527696793,33.89,-118.23,1702.855335276968
35.0,4.455026455026455,1.0634920634920635,763.0,4.037037037037037,33.88,-118.23,682.687037037037
41.0,6.0092879256965945,1.1362229102167183,1204.0,3.7275541795665634,33.88,-118.23,1123.3775541795667
36.0,5.054474708171206,1.0,1872.0,3.642023346303502,33.89,-118.23,1791.3020233463035
16.0,5.848626925653048,0.9973208305425318,3944.0,2.6416610850636304,33.86,-118.22,3862.2816610850637
25.0,6.413101604278075,0.9953208556149733,5237.0,3.500668449197861,33.85,-118.24,5156.110668449198
25.0,5.12037037037037,0.9583333333333334,888.0,4.111111111111111,33.84,-118.23,807.7211111111111
22.0,5.490312965722802,1.018628912071535,4721.0,3.5178837555886737,33.83,-118.24,4640.107883755589
19.0,4.7554945054945055,1.1538461538461537,1032.0,2.8351648351648353,33.84,-118.25,950.4251648351649
18.0,5.6019736842105265,1.0386513157894737,3704.0,3.0460526315789473,33.87,-118.25,3622.6660526315786
26.0,6.685840707964601,1.0530973451327434,1852.0,4.097345132743363,33.86,-118.25,1771.7073451327433
25.0,7.085365853658536,0.9939024390243902,1087.0,3.3140243902439024,33.85,-118.26,1005.904024390244
24.0,6.8357196684250185,1.0060286360211002,4558.0,3.434815373021854,33.85,-118.26,4477.024815373022
33.0,5.29874213836478,1.0471698113207548,1484.0,4.666666666666667,33.86,-118.27,1404.2566666666667
29.0,5.446315789473684,1.0294736842105263,2115.0,4.4526315789473685,33.86,-118.27,2035.0426315789473
26.0,5.835106382978723,0.8882978723404256,701.0,3.728723404255319,33.86,-118.27,620.3187234042554
27.0,5.041237113402062,1.0103092783505154,403.0,4.154639175257732,33.85,-118.28,322.7246391752577
27.0,4.26007326007326,0.9761904761904762,1697.0,3.108058608058608,33.84,-118.28,1615.6680586080586
18.0,4.4803328290468984,1.0658093797276853,3887.0,2.9402420574886534,33.83,-118.28,3805.490242057489
11.0,3.6559485530546625,0.9919614147909968,1897.0,3.04983922829582,33.84,-118.29,1815.5998392282959
33.0,4.48,1.04,843.0,4.215,33.84,-118.29,762.765
34.0,5.081553398058253,1.083495145631068,1396.0,2.7106796116504857,33.84,-118.29,1314.2606796116504
23.0,4.960328317373461,1.0930232558139534,2321.0,3.1751025991792066,33.84,-118.29,2239.7251025991795
24.0,4.582306830907055,1.0,2819.0,3.156774916013438,33.83,-118.29,2737.6967749160135
26.0,4.465433300876339,1.01460564751704,3680.0,3.5832521908471278,33.82,-118.28,3599.123252190847
21.0,4.80065717415115,0.9868565169769989,2689.0,2.945235487404162,33.82,-118.29,2607.4752354874045
19.0,4.973796033994335,1.0892351274787535,3993.0,2.8279036827195467,33.81,-118.29,3911.3479036827193
21.0,6.285714285714286,1.0259165613147914,4185.0,2.645385587863464,33.8,-118.29,4103.155385587864
30.0,4.80718085106383,1.0106382978723405,2813.0,3.7406914893617023,33.82,-118.28,2732.2806914893617
29.0,5.645491803278689,1.040983606557377,2046.0,4.192622950819672,33.81,-118.28,1965.7226229508196
36.0,4.978125,1.04375,1427.0,4.459375,33.82,-118.27,1347.0093749999999
33.0,4.851063829787234,1.0243161094224924,1650.0,5.015197568389058,33.82,-118.27,1570.565197568389
37.0,4.3657407407407405,1.0092592592592593,803.0,3.7175925925925926,33.82,-118.27,722.2675925925926
10.0,3.4014466546112114,1.0325497287522605,1769.0,3.1989150090415914,33.81,-118.27,1687.7389150090416
42.0,3.967889908256881,0.9541284403669725,811.0,3.720183486238532,33.81,-118.27,730.2601834862385
38.0,4.811377245508982,1.0089820359281436,1130.0,3.3832335329341316,33.81,-118.27,1048.923233532934
39.0,5.925764192139738,1.0873362445414847,763.0,3.331877729257642,33.82,-118.27,681.8818777292576
28.0,5.332576617480136,1.0238365493757093,3287.0,3.7309875141884223,33.8,-118.27,3206.2609875141884
24.0,5.034345047923322,1.0199680511182108,3728.0,2.977635782747604,33.84,-118.27,3646.547635782748
28.0,6.197183098591549,1.1830985915492958,717.0,5.049295774647887,33.83,-118.28,637.5992957746479
28.0,5.016317016317016,0.9673659673659674,1623.0,3.7832167832167833,33.83,-118.27,1542.3432167832168
34.0,4.644628099173554,1.012396694214876,717.0,2.9628099173553717,33.83,-118.27,635.5228099173553
24.0,4.863275039745628,1.1589825119236883,2064.0,3.2813990461049283,33.83,-118.26,1982.851399046105
28.0,3.9095238095238094,1.0333333333333334,1575.0,3.75,33.82,-118.27,1494.3
28.0,4.928363988383349,1.0396902226524685,4753.0,4.601161665053243,33.82,-118.26,4673.161161665053
28.0,4.889417360285375,1.0237812128418549,3211.0,3.8180737217598097,33.83,-118.26,3130.38807372176
28.0,4.28125,1.0677083333333333,627.0,3.265625,33.84,-118.21,545.895625
35.0,4.204460966542751,1.0148698884758365,1007.0,3.7434944237918217,33.84,-118.22,926.3634944237918
38.0,4.832080200501253,1.0751879699248121,1358.0,3.4035087719298245,33.84,-118.22,1277.0235087719298
42.0,4.176829268292683,0.9115853658536586,1018.0,3.1036585365853657,33.83,-118.22,936.7136585365854
44.0,5.005586592178771,1.1284916201117319,1115.0,3.1145251396648046,33.83,-118.22,1033.7245251396646
43.0,5.166666666666667,0.9855072463768116,871.0,3.1557971014492754,33.83,-118.22,789.7657971014493
38.0,4.240641711229946,1.032085561497326,601.0,3.213903743315508,33.83,-118.21,519.8339037433155
5.0,5.734177215189874,1.1835443037974684,1453.0,9.19620253164557,33.93,-118.07,1378.0562025316458
39.0,4.994186046511628,0.9534883720930233,673.0,3.9127906976744184,33.93,-118.08,592.7627906976744
39.0,4.61875,1.0125,1127.0,3.521875,33.93,-118.08,1046.3718749999998
