MedInc,MedHouseVal,data_id
4.1696,2.225,837.2952542372882
3.8424,1.557,589.4310256410256
3.0347,2.272,1224.1072093023256
2.3384,1.21,1950.088313253012
3.2937,1.353,1597.322564102564
2.7694,1.324,1482.027994858612
4.1696,1.75,1290.2759259259258
4.5812,2.552,2893.211282051282
5.2203,2.865,669.6392237442923
4.7969,2.275,1068.6048484848484
3.2652,1.528,12070.819734675206
3.3456,2.526,376.19535211267606
3.6286,1.655,754.2629182879377
3.525,2.017,3836.721818181818
2.5986,1.357,5902.483574660633
2.2667,0.729,687.2176510067113
6.0332,2.449,598.4522222222223
5.0162,2.831,1525.0821782178218
6.1551,2.918,2244.775763546798
5.1788,2.7,279.5831884057971
7.6245,3.366,1445.4575085324232
8.0922,3.901,1513.6953500897666
2.3879,1.298,1786.11989154013
3.2219,1.147,1387.400383480826
1.775,1.125,1164.6204395604395
2.8775,1.341,2393.467626527051
1.9722,2.107,656.8338341968912
4.4209,2.746,1181.1948742746615
5.6383,3.77,1038.0438336713996
4.25,2.791,887.5093696275072
3.5039,2.884,969.2379439252336
4.7891,2.306,634.7606172839505
6.1668,4.058,381.94557692307694
2.6629,1.027,2549.773120567376
3.0437,0.766,1138.5652014652014
2.7153,1.143,2465.2297411003237
2.625,1.091,821.7020408163265
3.3289,1.906,1367.5141463414634
3.0543,0.924,1777.1656455142231
2.9184,1.005,4520.386135084427
2.3,2.063,83.16
3.1222,1.255,1453.0436082474225
2.6648,1.646,710.1229007633588
2.1107,0.762,1346.9937800687285
3.1929,1.379,1074.3090502793295
1.7548,0.958,1118.4988034188034
3.4821,1.137,1728.388957952468
2.9559,1.632,1241.1044036697247
2.6801,1.0,1890.1462948207172
3.9647,1.35,2255.459578313253
3.0526,1.469,204.9853846153846
3.5547,2.0,400.77925373134326
3.3724,1.146,1396.699328358209
2.4881,0.875,937.5152229299363
5.3245,2.5,181.6372881355932
3.7083,2.1,298.74391812865497
2.6094,3.625,507.5316931216931
3.2375,4.5,327.44056074766354
5.1506,3.875,2999.581912399753
5.5469,3.788,803.154065934066
10.1854,4.26,720.1148387096774
6.5234,3.574,1229.7030414746544
5.8142,5.00001,815.0370270270271
4.174,3.944,1290.9476588628763
5.7248,3.988,1699.142808988764
3.9792,4.68,1586.8767567567565
5.5164,3.691,559.5256304985337
3.4048,4.871,544.2454166666666
2.7039,3.64,665.4275894988067
3.7852,4.658,406.2633333333333
3.6,4.528,609.2998795180723
3.275,5.00001,498.4894249201278
6.3835,4.078,414.5835294117647
5.0621,3.865,538.7684745762712
7.1198,4.699,709.5115023474178
5.8505,4.171,1025.1524716553288
6.777,5.0,1397.0822442244225
14.4113,5.00001,485.72963099630994
4.0154,2.257,1621.2401357466065
3.1543,2.538,1790.1642404227214
3.725,2.78,980.1736448598132
3.1359,2.68,1145.6786731391587
4.0313,2.538,323.15060606060604
4.3281,2.365,319.92651933701654
3.7614,2.417,342.0097826086956
3.0379,2.493,865.2280000000001
3.2865,2.401,573.9523208191126
2.6713,2.346,307.79090909090905
2.5625,2.354,494.7280701754386
3.4327,2.545,229.90422535211266
2.475,2.583,420.9013043478261
3.3333,2.479,241.8067741935484
5.9175,2.402,861.913373493976
2.5263,2.864,706.4792792792794
3.5865,2.9,156.36517241379312
3.7454,2.438,404.5515094339623
2.1776,2.792,307.7459067357513
3.5147,3.139,1498.7334190231363
3.1912,3.198,554.6392097264438
3.4943,3.111,322.96555555555557
4.3571,2.875,345.0387978142076
3.4167,3.391,265.787380952381
3.0383,2.173,887.6291050583658
2.9309,2.171,1490.7837812911725
3.2952,2.346,1436.4418772563176
4.3,2.264,748.1056976744187
2.4922,2.438,750.993867403315
2.4663,2.365,720.7829015544041
2.8727,2.25,1150.7532445923462
3.0625,2.603,860.9004662004662
4.6182,3.01,939.9187581699347
3.1977,2.893,620.4713486005088
4.6964,2.913,883.6800000000001
5.5519,3.295,1027.4239901477833
6.2323,3.391,1595.0433802816901
2.7917,2.25,253.95666666666668
1.2656,5.0,164.1435260115607
2.5164,1.781,676.7466666666667
2.6894,1.795,848.5890322580645
3.1364,1.5,958.1005376344086
6.918,5.00001,178.99824561403508
4.0432,4.5,3356.5030973451326
5.7578,3.477,2585.5137172774866
6.9615,5.00001,944.5892011019283
4.2109,2.788,604.5316666666666
3.038,1.953,679.271561461794
2.9085,1.563,1901.904667393675
3.5568,1.912,549.9227586206897
2.5372,2.18,1180.6680576631259
3.3156,1.863,442.21641509433965
4.3269,2.213,1578.1364942528735
3.0542,1.421,3529.81274559194
4.3472,1.85,1408.5569158878504
2.5663,1.289,2175.9104728789985
3.4643,1.918,1533.1864264264264
2.2007,1.128,2404.8983018867925
1.875,1.223,1487.848431372549
3.8015,1.691,1348.0107207207207
3.4531,1.331,2481.211057563588
3.2545,1.312,1562.4091390728477
3.5,1.624,1433.459014084507
2.7708,1.618,954.4626804123711
2.4864,1.404,1807.693925233645
1.3897,1.25,108.61074626865673
2.5313,1.083,148.08
2.225,1.5,-55.519999999999996
2.3087,1.188,28485.54681025978
3.0,1.622,5989.093869772367
3.0608,1.683,3711.4975601374567
5.4508,1.9,1214.0204784688997
3.4239,1.948,2191.5403496503495
3.512,1.748,3479.682109314858
1.0096,1.625,6.864166666666658
1.8287,1.469,232.53173913043477
2.7619,1.546,441.9124087591241
3.3542,1.546,368.28426395939084
1.6691,1.833,766.0029328621908
2.2366,1.402,1030.7489162561576
2.4398,1.631,1588.488822652757
2.9643,1.54,1137.680949227373
2.6518,1.561,662.3746153846154
3.6083,1.342,1191.1230049261085
6.5799,2.181,400.7077777777778
2.8409,1.53,596.3183050847457
2.0134,1.425,162.90461538461537
1.9875,3.25,56.74749999999999
3.3021,1.527,2006.7176744186047
4.5,1.583,1380.9265606361828
2.6618,1.362,684.5464238410595
5.2444,2.811,1694.7047085201793
1.9946,2.068,462.88501683501687
2.9054,1.552,1291.3991065292096
3.4543,1.945,2211.4285416666667
2.7667,1.532,2235.510728051392
2.5035,1.532,963.2917391304347
3.455,1.375,1080.8650368550368
2.7325,1.629,2674.7815230460924
1.76,1.667,-33.78818181818182
2.2721,1.398,1553.2814107883817
2.6346,1.398,1840.6114130434783
4.5293,2.104,1746.0498347107439
3.6042,1.833,970.0930994152046
4.1862,1.836,1961.4166822429906
4.0132,1.747,874.6391780821917
3.7045,1.615,1153.6659139784947
5.0877,2.093,289.0181300813008
5.3017,2.026,1222.0586854460093
5.8002,2.387,1139.762443438914
4.0878,1.644,1397.0040650406504
3.285,1.381,1992.960213371266
5.0,1.752,1357.9731404958677
6.1953,2.589,2686.7097830374755
3.9,1.873,1559.4175147928995
3.8796,1.755,1090.6219239373602
3.6039,1.26,1707.7129832572298
2.3787,1.779,752.3393181818182
5.3351,2.699,1496.3957298474945
2.4728,1.397,1031.7864824120604
3.0404,1.421,939.5488972431078
3.3977,1.587,863.1266666666667
4.3585,1.944,701.5441584158416
3.6389,1.302,372.80467741935485
3.7188,1.634,1394.0615879828326
4.4861,2.693,474.1362983425414
4.9167,1.875,9.767575757575763
7.5197,2.75,-42.46
4.7472,1.486,3783.064619164619
4.2955,1.213,324.9052941176471
1.8942,2.167,144.065
2.9375,1.067,1729.9505405405407
4.0337,1.304,1505.303433476395
6.8,2.408,321.4523926380368
4.825,1.951,682.6501408450705
5.6304,2.431,1422.8367562380038
4.625,2.286,867.6548538011696
3.5781,2.425,438.3928301886792
4.5694,2.875,423.1231707317073
2.5685,2.676,1642.7095073891626
5.5718,1.852,1592.1224214417746
3.7067,1.75,886.6662162162162
2.2536,2.012,815.836
6.0266,2.167,94.03885245901638
5.5266,3.313,1542.915719063545
4.7833,3.611,762.8413915857606
6.3427,3.048,190.5554128440367
3.6389,3.04,334.45080459770116
6.9931,3.988,267.0497206703911
5.815,3.392,698.9913483146066
5.5368,3.259,1456.9640595903165
6.1089,2.808,741.9577192982457
4.875,3.367,466.6573429951691
4.6379,3.482,683.3757763975156
4.635,2.485,1017.6766666666666
3.5506,1.875,897.9883101391649
3.4904,1.969,331.2845652173913
3.1312,2.476,659.2158407079646
4.3125,2.765,1205.9516628701595
4.1993,2.145,877.6865096952909
1.9441,1.844,528.0151282051281
3.6118,2.484,482.5715584415584
3.6429,1.597,2093.1605555555557
3.0938,1.894,1242.9834482758622
5.3698,3.033,508.1660824742268
4.2096,2.566,891.9217647058823
3.6641,2.758,703.6104530744337
3.1563,0.984,262.29235294117643
2.1979,1.528,57.2141095890411
4.4,1.425,255.52213592233008
3.3393,1.469,573.7910606060606
3.4539,3.0,626.948418972332
4.65,2.45,639.4307508532423
1.9925,2.25,843.9114373716633
3.5208,1.958,457.2010569105691
2.3942,1.831,1467.7859712230215
3.7585,1.857,1372.1666467065868
2.4726,1.434,2922.357693474962
2.8864,1.431,813.0032775919732
2.5887,1.444,522.8603827751197
2.3062,1.388,428.6536842105263
3.6563,1.635,308.64239436619715
4.4375,1.851,1088.3837475345167
4.0775,1.645,1195.605107632094
4.0848,1.559,1897.6544881889763
3.6333,1.702,1064.0521465968586
3.463,2.017,1227.9380044345899
3.0781,1.625,167.165
4.2031,2.096,672.7251851851853
3.6087,1.821,747.8615331010453
4.5042,2.064,804.6246546546547
3.9185,1.952,726.8680565371025
4.2802,1.948,553.4052873563219
5.5161,3.619,505.3580487804878
3.8417,1.872,695.7085159010601
3.0804,1.568,580.7847368421053
3.9,1.804,440.78134831460676
5.0389,1.715,549.8992523364486
3.045,1.704,602.1614479638009
4.0333,1.615,274.5785714285714
3.7426,1.627,883.6408970976254
3.5938,1.403,272.9890909090909
4.3646,1.859,1128.5919206680585
4.3523,1.882,296.7166666666667
3.7125,1.75,702.3232558139534
4.3702,2.261,1275.4239929328621
5.2359,2.133,875.3146889952153
2.4688,1.388,649.2952664576802
3.1042,1.52,382.51729729729726
2.125,1.518,331.25522727272727
2.9688,1.283,475.0108695652174
2.8102,1.444,1736.7427565982405
2.2917,1.451,319.4582608695652
3.3603,1.625,493.8351219512195
1.9886,1.138,849.3562174940898
2.3125,1.257,391.35068493150686
1.5313,1.549,973.8800000000001
2.186,1.327,902.08796875
2.325,1.097,757.3006649616368
2.7813,1.092,1101.6004166666664
2.425,1.211,848.2833333333333
2.1419,1.052,953.5038443935927
2.4811,1.118,1239.39243567753
2.6042,1.167,965.6240334128878
1.0,0.906,53.73784313725491
1.4241,1.25,562.137927927928
2.25,1.125,773.3178446115288
3.2337,1.231,1230.6752380952382
2.3125,1.083,636.1957142857143
2.2083,1.039,557.2804347826087
2.535,1.171,531.51
4.0062,1.538,582.1291379310345
3.67,1.601,1293.8830604982206
4.0426,1.917,1188.3353921568628
2.8942,1.825,658.2629218106996
3.3009,1.568,1216.7119305019305
3.6563,1.649,1030.8891646778043
3.6434,1.554,205.59689655172414
3.6607,1.53,936.6986419753086
3.2813,1.632,457.92804123711335
3.5859,1.443,439.1970588235294
3.2303,1.495,1069.5638655462185
3.2,1.55,1344.5882594417078
2.4283,1.431,1342.5765346534654
3.1094,1.361,222.44840579710143
2.2278,1.554,524.655702811245
3.4028,1.718,814.9227710843373
3.5385,1.574,1490.2019424460432
3.9537,1.728,1310.863076923077
3.5417,1.551,895.0353369272237
3.7917,1.792,1010.834705882353
1.6094,0.795,147.23609756097562
2.6341,0.85,1094.1700653594771
2.8102,1.289,1613.915056542811
1.3523,0.857,72.62402597402598
2.125,0.839,92.981875
4.119,1.109,407.87508379888266
3.7841,1.095,826.9493146417445
2.3594,1.557,568.2357692307693
3.5652,1.198,921.9748587570622
0.9283,1.163,116.21263157894737
4.5208,1.173,937.9938605898124
4.3958,1.248,1115.1256310679612
5.6856,1.381,616.0659670781894
3.0043,1.221,701.2387709497206
4.0278,0.958,259.36
4.665,1.456,318.4860606060606
3.1842,1.625,215.7627272727273
3.4792,1.808,212.6404347826087
4.0481,1.523,166.79304347826087
4.5882,1.984,124.98915492957747
4.7917,1.875,6.640000000000015
5.0622,1.741,404.19144654088046
5.0782,2.641,1205.584758064516
4.8906,2.289,1078.0461375661375
4.1205,2.17,865.8928395061729
5.5608,2.558,608.5446268656717
4.0893,2.157,974.8552459016394
4.4107,2.02,836.6055331412105
4.5461,1.94,899.6699447513813
3.46,2.328,759.5184848484848
3.776,1.926,1193.5149101796408
2.6641,1.852,1325.9358823529412
4.0833,1.625,1265.6675956284153
3.8194,1.86,616.3722525597269
2.7125,1.661,957.24
3.4702,1.619,2319.18
2.6123,1.613,1823.0022222222221
4.7446,1.754,757.121282051282
5.7796,2.413,1214.970979020979
4.1321,1.981,907.7776638176639
3.0,2.514,818.0142201834863
3.2158,2.15,1571.773596491228
3.6106,1.536,1508.4427838258166
3.0588,1.452,984.2640236686391
4.0,1.782,1120.946821192053
4.3426,1.413,1512.2668299711816
4.6696,1.655,958.6556756756756
3.1378,1.37,1957.6157960644007
5.1084,3.038,1370.8982035928143
4.5096,2.411,763.7346278317152
4.45,2.679,1053.605207373272
2.2156,1.45,1154.376923076923
6.0516,2.45,1053.9054081632653
4.225,2.247,1738.7801674277016
3.7933,1.844,1621.2543021032504
5.583,2.677,1964.0998192771085
4.7813,1.982,1174.0009976247031
4.2443,1.744,1312.207090069284
2.8,1.375,850.9786324786324
2.1944,1.396,980.9831460674158
3.75,1.663,1449.8039110070258
6.2452,2.917,1126.4685714285715
6.3433,3.505,2232.970279542567
4.7216,2.27,1740.7492592592591
7.6486,3.067,2690.249769053118
3.3173,2.474,1814.7864814814814
5.4617,1.903,1299.6113084112148
5.9177,2.676,310.12317460317456
4.7222,2.083,319.6957142857143
3.6106,1.964,1474.186475409836
5.0096,2.217,813.010101010101
4.125,2.302,584.4130434782609
4.9766,2.671,933.6363636363636
3.8333,1.704,944.2839682539683
3.7321,2.165,445.3415859030837
3.5403,1.954,606.1185972850678
3.4954,1.595,1199.7555319148935
2.3935,1.25,526.8867073170732
6.5284,2.887,570.8949557522124
7.898,2.582,612.0230434782609
4.9743,1.935,920.4925373134329
4.9524,2.266,1145.8049886104784
4.3103,2.016,1967.4668345323742
5.1952,3.021,1191.7744807121662
6.1825,3.369,1122.9123300970873
9.5561,4.118,809.8096202531646
9.3125,2.935,301.8696992481203
5.4716,4.0,1034.5713986013986
6.3489,3.379,929.2068370607029
5.2017,3.646,594.4561904761905
6.9399,3.496,1348.5176056338028
9.0055,3.754,865.6401123595506
13.1107,4.676,597.2912621359224
5.0258,1.618,539.9383544303797
6.0076,2.695,3771.874501142422
7.2532,3.815,989.5918771331059
6.8429,3.726,1598.321485943775
6.5635,3.469,1132.4356772334295
4.8264,1.468,423.72714285714284
6.2556,3.413,1507.3277253218885
6.5764,3.49,673.912440944882
4.4375,3.341,543.6473913043479
5.6441,3.13,3864.689503790489
9.9071,5.00001,874.9668652037618
6.7528,4.596,994.8270053475936
5.3738,3.651,751.4265671641791
9.7956,5.00001,629.7592125984253
3.3199,1.888,1353.7831451612901
3.8068,1.587,856.0770748299319
3.875,1.375,645.8472131147541
4.1287,2.058,699.359365079365
3.7054,1.692,1173.7983833718247
3.6006,1.617,1601.5228293736502
3.5855,1.743,1184.236560846561
3.6471,1.417,941.3427027027027
3.7813,1.849,1148.767132867133
4.2937,1.832,1168.3888268156425
3.7222,1.875,1071.14595505618
4.53,1.935,1262.0774528301888
5.2099,1.914,1252.031779859485
3.3516,1.9,1201.5897274633126
5.4217,2.56,688.5413513513514
4.285,1.849,856.9753745928339
4.4784,1.852,1033.8465091863518
2.0227,0.55,664.4402702702703
3.141,1.675,333.98999999999995
4.7984,1.758,1073.7760049627793
3.6705,2.75,735.5319108280255
4.6477,1.947,1312.669506903353
2.1432,1.975,624.5741353383459
5.197,1.957,984.9909248554912
4.5774,1.821,1092.410712166172
4.0288,1.84,812.8466666666666
4.6964,1.831,794.8972727272727
4.75,1.856,1166.2189417989418
5.1237,2.4,919.6336461126006
1.4803,1.375,647.6905995203838
3.9375,1.87,1193.7759821428572
4.3333,2.393,597.3478014184398
2.1991,1.911,219.95999999999998
2.8438,1.625,885.7087548638133
2.315,1.821,347.25891891891894
4.0812,2.417,503.2
7.2893,2.935,885.3143031784841
3.75,2.325,527.8462559241707
5.2336,2.356,702.6734482758621
5.3649,2.436,637.6938403041826
5.3986,3.187,493.4068085106383
7.875,3.519,441.4012962962963
5.2897,2.304,909.7559103641456
4.675,2.154,579.5125670498085
2.9861,2.186,1278.6684126984128
3.4338,1.952,959.4482608695653
2.5,1.438,680.7208695652174
2.9076,1.773,1109.532354211663
3.6435,1.191,783.7559677419355
4.5,1.733,270.9181081081081
3.0263,1.625,532.6621621621622
1.9127,1.75,1467.6515120274914
5.3836,2.296,690.2025
5.7519,2.434,956.1134939759037
3.0893,1.882,672.9208740359898
3.3594,2.021,612.0194736842105
5.6409,1.909,1221.7639130434782
3.0465,1.489,753.1432124352332
3.3472,1.68,1158.1594092827004
2.6563,1.55,696.4976567656765
3.3438,1.866,1135.2253929539297
5.5867,1.825,434.8955172413793
1.7935,1.625,1743.5289570552147
3.3008,1.938,1139.3401657458564
2.4732,1.658,1333.6350094876661
3.6375,1.339,164.57576158940398
3.055,1.578,1808.4133569739954
4.2188,1.763,935.1765546218487
6.5945,2.773,1332.633810741688
3.5333,1.144,676.6045511482255
3.0214,2.184,2218.6506429391507
3.6946,2.655,1619.0743203883494
7.1472,2.701,405.26
6.4514,2.708,1146.1098503740648
6.9113,2.852,549.2874226804123
7.2478,2.992,1210.2042156862744
6.8268,2.803,1335.0491897654583
6.6897,2.898,1834.2647972972973
6.9612,2.745,739.4324896265559
6.4218,2.75,705.3789743589743
3.7361,2.014,789.7249689440994
2.425,1.717,686.7064035087719
3.343,1.846,1300.5511355311355
3.025,1.569,1260.965947136564
3.3036,1.839,1437.1554802259886
3.5667,1.907,1944.8160941828255
3.6417,2.043,1600.99756660746
5.1784,2.54,603.68578125
5.2949,3.5,-46.62000000000001
4.6806,1.875,127.953661971831
5.9639,2.623,1404.380157480315
7.3658,2.885,2057.183392330384
6.5843,2.722,1805.5061367837338
5.6549,3.019,2488.404716732543
5.5918,2.605,1916.1223076923077
5.2037,2.422,730.133650190114
5.7951,2.269,1831.2742833052275
5.7457,2.406,1535.3112550607286
3.2083,1.453,1122.2768852459017
3.1534,3.244,1067.7453956834534
4.6563,1.624,1285.0192023633679
2.4929,1.585,1685.8813186813186
3.0227,2.971,1455.2
5.6573,2.16,810.769493670886
2.7759,2.0,2646.0145103857567
3.4856,1.428,2117.3063064833004
3.1667,1.139,890.8695983935743
5.8243,2.979,1464.8555834829442
7.0526,3.275,946.2297530864197
4.6172,2.383,968.7148362720403
5.3339,3.717,1349.185468409586
4.0714,2.789,1350.05125
4.1064,2.461,1687.64005788712
6.4265,2.637,1890.5378260869563
6.5755,2.728,1115.4014763231198
7.0352,2.996,626.288310502283
4.625,2.457,759.2298113207546
6.0132,2.594,1128.5341498559078
6.7837,2.643,1706.2410714285713
6.9308,2.317,967.3769841269841
6.2185,2.803,2450.12045949214
5.2131,2.439,3439.514349964863
9.2327,4.613,823.3101433691755
6.0591,2.335,2376.56
4.2566,2.061,3025.6398924731184
3.5625,2.35,15.180434782608693
6.3303,3.03,1823.8932835820895
5.457,3.088,1483.2821203438396
8.0287,3.718,1379.5796153846154
6.0571,2.724,1972.83697421981
6.5841,3.064,589.5944237918216
4.6315,2.775,2224.642975929978
7.0217,3.579,1197.3753470437018
6.0829,2.526,3740.994255319149
5.3307,1.696,2542.899421841542
6.6678,3.019,790.8222222222222
6.5437,2.682,2842.353407079646
7.5744,2.593,443.27512195121955
7.8537,3.549,1404.32125813449
7.4947,3.663,16041.256957024474
6.6536,3.078,2009.1271942446042
8.1117,4.102,1989.4541033925689
8.9088,4.153,4079.5366886326196
5.6403,2.33,1487.629908675799
6.057,2.359,1269.4915384615385
5.2227,2.135,1108.6772392638036
5.806,3.049,1476.6294701986756
10.1299,4.543,595.1352073732719
10.5981,4.601,1524.3461157024792
8.3931,3.653,3923.8724101479916
7.2554,3.356,1584.4066733466934
6.1504,2.66,2065.470205371248
7.0592,2.882,1582.9955140186914
7.7752,3.8,745.2069230769231
9.8074,4.17,1292.067610619469
4.3269,2.314,1000.1600879765396
6.67,2.832,4327.728249075216
7.3681,3.531,1979.9665546218487
8.7124,4.105,1367.174017094017
6.6207,2.705,1415.0290962671904
6.4415,3.007,1180.964495412844
6.7274,2.664,1831.6516464237516
10.1316,5.00001,1319.3332563510392
8.2375,3.883,873.549090909091
6.9544,3.14,1672.116861063465
9.1808,4.137,2362.3458186738835
7.1193,5.00001,118.159375
6.0531,2.307,1585.5047679324894
4.2564,2.046,4448.235639097744
8.847,3.887,491.8489261744966
6.925,2.903,1425.3341202672607
4.7804,2.42,2361.110769230769
5.2541,2.371,1385.63495697074
8.4112,2.869,707.8722222222223
6.2177,2.566,1881.0449056603775
5.7871,2.274,1891.1002564102564
6.0471,2.484,1632.1820754716982
7.1497,2.74,778.956993006993
6.8667,2.796,700.3356521739131
7.5488,2.781,1567.2625806451613
6.1401,2.432,1613.9189103690685
3.929,1.431,2619.3508888888887
6.2403,2.574,2816.2014029180696
4.4063,2.022,3004.3995256916996
4.6369,1.864,848.2978060046189
5.6346,2.725,449.601308411215
6.7921,2.66,1436.2787858719648
7.5791,2.881,1836.7884202682565
7.2592,3.148,484.2535294117647
7.5196,3.156,1090.9880628272251
7.9294,2.803,611.211004784689
8.0082,2.866,1560.9008925318763
3.7361,1.972,4650.382018730489
6.4598,2.827,1944.6524264705884
6.0689,2.48,1213.8731818181818
4.0221,2.362,1567.9850557620819
7.2147,3.039,1565.545550660793
5.5779,2.348,754.2239382239383
6.7079,2.508,1473.9703846153845
5.1645,1.641,1484.0507086614173
6.2242,2.379,4516.290071787509
6.7543,2.519,1659.5876288659795
8.4471,3.513,1314.2469789227166
7.5426,2.948,2116.264487369985
5.5085,2.233,1886.2266225165563
7.7814,2.887,1607.6345610278372
10.1531,4.841,2904.798481012658
8.798,4.366,1727.0648299319728
6.1935,2.932,728.0506329113924
5.4132,2.166,3174.2726824183464
3.7139,1.967,1210.7255704697986
4.2009,2.38,902.8376865671642
6.2899,2.75,1058.9005912596401
3.4115,1.848,1119.6176021798365
6.1493,2.578,2636.3019434194343
6.4114,2.787,2448.268897637795
5.826,2.479,2960.5945530393324
5.133,3.161,922.5921052631579
8.1611,3.48,1231.3141025641025
9.6986,3.576,1713.2360813308687
4.3542,1.956,1103.5769506726458
7.8061,3.314,622.1696313364055
5.5545,2.142,1276.3025
8.0409,3.379,1157.437175141243
4.7981,1.708,921.9279268292682
4.8906,1.818,1285.0993144208037
3.7609,2.223,1613.2673239436622
4.6863,1.844,1263.0181645569621
5.9339,2.86,862.3116058394161
7.2648,3.632,569.4026086956521
5.136,4.474,51.925555555555555
10.0765,3.782,909.5610256410256
11.0567,4.954,1781.374954954955
6.8588,3.02,3110.2571080817916
6.5143,2.798,552.1829411764706
10.9704,4.833,134.11348837209303
5.1589,1.678,481.0316724738676
5.2497,2.15,1611.9158458961474
5.7709,1.903,751.2280310880828
6.0722,2.608,592.061111111111
4.5022,1.519,2250.233345759553
6.2464,2.339,1518.3469072164949
6.8004,2.849,1518.8044253859348
4.6076,2.04,2515.340822162645
4.2463,1.828,815.3838341968911
3.375,5.00001,732.983145539906
6.1078,2.19,1888.7868539325843
10.49,5.00001,2094.073832599119
4.0294,5.00001,916.0942528735632
5.1482,5.00001,2022.2340613931524
6.1557,4.029,864.1709273182956
4.0313,2.82,1837.286129032258
4.5476,3.092,840.1924289405684
6.487,2.942,579.9827014218009
5.3705,3.635,1489.761947565543
7.6012,3.108,723.8104797047971
4.7237,2.207,344.1303225806452
6.3401,3.873,2730.4903595080414
6.2871,3.255,525.5944036697247
3.3967,2.494,520.4830681818181
4.875,2.841,48.636086956521744
3.2232,2.471,1140.048726790451
3.3155,2.31,2239.4686483390606
2.7545,2.313,768.1260762942778
3.5729,3.708,827.599593495935
4.0647,2.406,1868.0800814901047
2.3545,1.875,521.7253627760251
3.1029,1.906,377.69300411522636
3.1395,3.1,514.71961414791
5.4031,2.438,914.1396551724138
4.3897,3.413,2281.1199327569643
4.0076,2.521,1715.6090654205607
5.1298,2.46,795.8956501182032
4.665,2.806,966.2858823529413
3.9875,3.465,769.0653825857519
5.1439,4.14,1310.3935359116022
6.5954,3.462,631.5205660377359
6.5964,3.588,1148.3604918032786
1.6393,5.00001,998.7098939929328
4.6518,2.778,1327.3848434622466
6.6852,5.00001,820.9724390243903
5.3999,3.0,701.8366926070039
5.0877,2.881,870.5999999999999
5.1024,3.127,527.3165289256198
2.3846,5.00001,251.94738853503185
4.3603,2.488,545.4839790575917
5.6197,2.716,699.1675074183977
5.4188,4.022,1387.472086330935
13.0502,5.00001,491.11735632183905
7.2013,3.536,1424.930975609756
6.3369,2.56,1326.7917819706497
6.0873,2.773,2742.4541947565544
5.6754,2.759,951.6094369973191
5.49,2.393,2951.2921939194744
10.3983,5.00001,1448.121111111111
5.0044,3.812,1249.8143396226415
7.8239,5.00001,530.1420930232558
7.8915,4.206,2047.3995115995115
4.9821,2.448,1827.4243656207366
5.1129,2.513,622.2127303754265
5.133,3.24,1093.8495446584939
5.7281,5.00001,1046.9001886792453
9.8321,5.00001,572.1040860215054
6.1785,2.959,1155.7388607594937
6.4211,2.881,1503.2802127659575
6.8154,2.659,888.70515625
5.4622,2.27,1113.4741791044778
3.0461,2.169,795.1372448979591
3.475,2.795,1252.22592039801
6.5413,3.32,1383.2755172413795
7.9283,3.481,1351.2225058004642
8.8636,3.14,1488.3966666666668
7.5177,3.3,2795.819735234216
14.9009,5.00001,818.7193220338983
10.3953,5.00001,1095.2404273504274
6.126,2.856,1649.2488068181817
5.0527,2.314,645.2812286689419
4.245,2.145,990.5944155844155
2.8357,1.063,2476.515797101449
2.1935,1.833,900.6923809523809
8.163,2.5,45.9183606557377
6.323,4.808,1400.2741860465117
6.3568,2.943,1567.4109463722398
6.1815,2.885,1380.7316498993964
5.756,3.056,597.1213793103448
4.0167,1.896,1220.3442528735632
4.4732,1.863,780.4841717791411
4.0388,1.204,1813.2118244803694
3.4792,1.264,1410.0371830985914
2.9762,1.844,463.2408810572688
3.86,3.0,1398.114384858044
4.1563,3.208,682.0642942942943
3.5915,3.056,1341.7222821576763
3.668,2.438,1646.8062697022767
3.8403,3.5,799.0884210526316
3.8992,5.00001,534.2140650406504
6.065,3.155,934.3973631840796
7.618,3.414,1282.2421339950372
5.753,3.228,1464.566631393298
6.8007,3.183,1564.7176388888888
6.5394,2.72,719.6704225352113
6.0868,2.829,2314.8312609238455
3.4455,3.25,1094.2647826086957
6.8279,2.79,1378.2473956594324
4.538,2.782,3132.342900703675
5.9088,2.885,2752.318147497805
6.1007,3.409,794.2365927977838
13.1477,4.87,801.9423487544484
6.379,5.00001,1461.3802675585284
10.1122,5.00001,3469.006769095698
8.3275,3.842,624.0073214285715
6.0743,2.743,628.7461788617886
7.9338,3.547,1720.7232
7.1736,2.621,972.545652173913
6.9343,2.985,621.5534865900383
4.1379,1.833,950.7450364963504
3.3125,1.385,1429.803503836317
10.4415,4.538,1802.216690647482
7.3878,3.183,880.8362500000001
4.6336,1.875,983.9601960784314
3.6196,1.199,386.4706825938567
4.045,2.26,1202.8338863287252
4.877,1.443,1764.2636458333334
6.2661,2.685,877.3144559585492
4.6607,1.73,422.8896721311475
5.5677,2.454,751.9007556675062
8.583,3.977,535.4509956709957
8.7591,4.347,2887.748361469712
6.3579,3.367,1074.239574468085
6.3088,3.403,6141.420220619431
6.5206,3.685,1408.128839427663
4.89,4.541,1637.6226548672566
5.5507,3.457,747.7843902439024
2.8192,1.625,3904.753674242424
8.3634,3.551,1944.4534602076126
3.2841,1.583,795.6484615384616
7.9125,3.449,1961.4127891156463
7.3141,3.371,979.4383498349836
5.5464,2.075,1404.0650574712645
3.7147,1.375,1233.2782142857143
